AltAGL,Time,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,CRS,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
851,1082,1688.3,1603,1690.6,69,1.8,0.1,29.98,118.4,124.575,356.7,37.5,279.96,306.54,307.28,317.46,25.86,1316.96,1323.59,1339.07,1313.21,9.16,68,139.12,2203.9,20.83,18.89,95.58,3704,NaN,359.9,13.5,10,84.59,0.03,47.9606209,-97.1969604,3.1,-0.13,15,6.01,-1.24,87,39.72,358.5,28.1,28,12,177.41,543.3,-164.3,11.13,NaN,NaN
860,1083,1704.3,1608.8,1696.5,70.1,1.8,0.1,29.98,118.4,124.575,356.7,37.45,280.11,306.67,307.45,317.56,26.08,1316.85,1323.61,1339.37,1313.29,9.18,67.6,139.17,2203.4,21,18.73,95.05,3704,NaN,357,14,10,85.21,-0.02,47.9610443,-97.1969376,3.1,-0.01,15,4.66,0.23,88,39.73,358.7,28.1,28.1,12,387.61,397.6,-164.4,11.07,NaN,NaN
864,1084,1716.3,1612.9,1700.5,67.6,2,0.1,29.98,118.4,124.575,356.7,37.49,280.22,306.82,307.61,317.71,26.53,1316.64,1323.61,1339.5,1312.97,9.12,67.44,139.26,2195.9,21,18.73,95.07,3704,NaN,354.9,14,10,84.63,-0.08,47.961483,-97.1969147,3.1,-0.12,15,2.78,2.76,87,39.73,358.8,28.1,28.1,12,534.62,271.7,-164.6,10.99,NaN,NaN
866,1085,1727.3,1614.8,1702.4,63.5,2,0.1,29.98,118.4,124.575,356.7,37.48,280.35,306.95,307.76,317.83,28.04,1316.42,1324.34,1340.84,1312.8,9.08,66.83,139.35,2189.1,20.93,18.86,95.44,3704,NaN,358.6,14,10,86.53,0.02,47.9619293,-97.1968994,3.1,-0.11,15,1.07,-0.02,89,39.79,358.5,28.1,28.1,13,637.29,149.6,-164.6,10.89,NaN,NaN
866,1086,1715.3,1614.5,1702.2,59.4,1.7,0.1,29.98,118.4,124.575,356.7,37.47,280.5,307.09,307.88,317.97,29.12,1316.4,1324.61,1341.6,1312.48,8.82,68.02,139.41,2180.4,20.93,18.86,96.41,3704,NaN,0.6,13.5,10,83.41,0.01,47.9623756,-97.1968765,3.1,-0.24,15,0.08,1.03,86,39.79,358.6,28.1,28,12,250.61,-7.9,-164.7,10.79,NaN,NaN
859,1087,1715.3,1611.3,1698.9,49.7,1.8,0.1,29.98,118.4,124.575,356.7,37.44,280.66,307.27,308.06,318.1,28.44,1315.63,1324.08,1340.54,1312.1,9.01,67.59,139.47,2175.5,21.05,18.83,97.62,3704,NaN,359.7,13.5,10,84.85,-0.04,47.9628296,-97.1968613,3.1,-0.02,15,1.11,1.66,87,39.88,358.8,28.1,28.1,12,50.09,-185,-164.9,10.67,NaN,NaN
855,1088,1712.3,1606.7,1694.4,32.8,2,0.1,29.98,118.4,124.575,356.7,37.47,280.84,307.49,308.29,318.31,28.34,1314.1,1323.89,1339.81,1311.47,8.94,67.71,139.51,2173,20.98,19.02,98.73,3704,NaN,0,13.5,10,84.83,-0.02,47.9632835,-97.1968307,3.1,0.25,15,2.16,2.2,87,40,359.3,28.1,28.1,12,-76.36,-263.8,-165.3,10.57,NaN,NaN
854,1089,1706.3,1605.7,1693.4,25.4,1.9,0.1,29.98,118.4,124.575,356.7,37.49,280.92,307.57,308.35,318.41,27.49,1314.39,1323.39,1338.5,1311.01,9.02,67.77,139.54,2187,20.78,19.25,99.72,3704,NaN,1.3,14,10,88,0.04,47.9638023,-97.1967926,3.1,0.04,14.8,2.14,1.87,91,40.03,359.6,28.1,28.1,12,-169.73,-51.2,-165.8,10.47,NaN,NaN
855,1090,1708.3,1606.6,1694.2,19.7,1.8,0.1,29.98,118.4,124.575,356.7,37.45,281.24,307.89,308.71,318.69,27.74,1315.38,1321.96,1338.84,1311.1,8.9,68.2,139.56,2186.5,20.66,19.4,101.18,3704,NaN,359.4,14,10,86.42,0,47.964695,-97.1967239,3.1,-0.01,14.8,1.4,-1.38,89,40.06,359.8,28.1,28.1,13,-87.94,-11.8,-167.2,10.3,NaN,NaN
853,1091,1713.3,1604.4,1692.1,11,1.9,0.1,29.98,118.4,124.575,356.7,37.4,281.47,308.08,308.83,318.87,28.29,1315.53,1321.49,1339.1,1310.81,8.82,68.43,139.57,2193.3,20.69,19.33,101.9,3704,NaN,358,13.5,10,89.81,-0.03,47.9651489,-97.1966858,3.1,0,14.8,1.63,0.16,92,40.02,359.7,28.1,28.1,12,70.42,-86.6,-167.9,10.24,NaN,NaN
850,1092,1714.3,1602.3,1689.9,-0.7,1.9,0.1,29.98,118.4,124.575,356.7,37.4,281.49,308.15,308.93,318.89,28.94,1316.47,1321.62,1339.19,1310.25,8.77,68.26,139.58,2202.3,20.56,19.33,102.4,3704,NaN,360,13.5,10,90.71,0.03,47.965641,-97.1966629,3.1,0.02,14.8,2.01,2,93,39.89,359.5,28.1,28.1,12,134.45,-82.7,-168.6,10.19,NaN,NaN
849,1093,1704.3,1601.3,1688.9,-7.6,1.7,0.2,29.98,118.4,124.575,356.7,37.45,281.63,308.28,309.09,319.08,29.19,1316.65,1321.97,1339.39,1310.2,8.38,68.34,139.58,2184.7,20.34,19.43,102.85,3704,NaN,2,13.5,10,89.63,0.06,47.966114,-97.1966248,3.1,0.01,14.8,2.2,0.87,92,39.77,359.8,28.1,28,12,-78.46,-59.1,-169.3,10.14,NaN,NaN
849,1094,1698.3,1600.8,1688.5,-12,1.7,0.1,29.98,118.4,124.575,356.7,37.36,281.85,308.41,309.26,319.21,28.32,1314.43,1320.88,1337.97,1309.65,7.23,66.97,139.56,2099.1,20.22,19.66,103.12,3704,NaN,2,14,10,88.59,0.04,47.9665756,-97.196579,3.1,0.06,14.8,2.58,0.16,91,39.88,0.4,28.1,28,12,-235.54,-31.5,-170,10.09,NaN,NaN
849,1095,1703.3,1601.2,1688.9,-13.5,1.9,0.1,29.98,118.4,124.575,356.7,37.37,282.05,308.65,309.48,319.42,26.39,1309.12,1317.13,1334.22,1307.83,6.79,66.43,139.56,2035.4,20.22,19.74,102.97,3704,NaN,2.1,14,10,90.92,0.03,47.9670525,-97.1965332,3.1,0.01,14.8,2.75,-0.22,94,39.96,0.6,28.1,28.1,12,-113.59,19.7,-170.9,10.06,NaN,NaN
850,1096,1705.3,1601.8,1689.4,-12.8,1.9,0.1,29.98,118.4,124.575,356.7,37.31,282.15,308.7,309.53,319.46,25.19,1304.83,1312.51,1330.02,1305.59,6.19,66.27,139.55,1991.3,20.1,19.79,102.6,3704,NaN,2.8,14,10,90.28,0.01,47.9675064,-97.1964798,3.1,0.01,14.8,2.85,0.37,93,39.89,0.8,28.1,28.1,13,3.48,39.4,-171.8,10.03,NaN,NaN
851,1097,1706.3,1602.6,1690.3,-8.6,1.8,0.1,29.98,118.4,124.575,356.7,37.35,282.3,308.82,309.69,319.65,25.91,1301.67,1308.3,1327.58,1303.58,4.78,64.49,139.53,1885,19.9,20,102.01,3704,NaN,4.4,13.5,10,89.38,0.04,47.9679909,-97.1964264,3.1,-0.12,14.8,2.36,-0.29,92,39.9,1.2,28.1,28,12,58.07,19.7,-172.8,10,NaN,NaN
848,1098,1704.3,1599.7,1687.4,-7,1.8,0.1,29.98,118.4,124.575,356.7,37.35,282.52,308.97,309.9,319.87,25.33,1297.06,1302.4,1322.39,1300.83,3.7,61.54,139.49,1709.6,19.7,20.2,101.22,3704,NaN,5,13.5,10,88.52,0.05,47.9684601,-97.1963806,3.1,-0.01,14.8,1.96,-1.82,91,39.9,1.3,28,28,12,37.93,-161.4,-173.9,9.98,NaN,NaN
842,1099,1698.3,1594.2,1681.9,-11.5,1.8,0.1,29.98,118.4,124.575,356.7,37.3,282.64,309.03,309.97,319.94,27.22,1287.53,1293.78,1314.75,1295.31,3.4,59.76,139.44,1626.9,19.7,20.2,100.46,3704,NaN,3.3,13.5,10,86.56,0.02,47.9689255,-97.1963196,3.1,-0.04,14.8,1.02,-2.26,89,39.9,1.5,28.1,28.1,12,-133.31,-307.1,-175.1,9.96,NaN,NaN
834,1100,1697.3,1585.3,1673,-21.2,1.9,0.1,29.98,118.4,124.575,356.7,37.24,282.87,309.17,310.2,320.11,31.83,1275.49,1284.7,1307.32,1288.8,3.24,60.5,139.38,1576,19.65,20.3,99.84,3704,NaN,1.2,14,10,87.05,-0.02,47.9693832,-97.1962738,3.1,0.11,14.8,-0.47,-2.53,90,39.95,1.3,28.1,28.1,12,-146.17,-503.9,-176.4,9.96,NaN,NaN
825,1101,1691.3,1576.5,1664.2,-27.9,1.9,0.1,29.98,118.4,124.575,356.7,37.22,283.01,309.23,310.33,320.23,36.86,1264.13,1276.7,1300.99,1282.33,3.2,60.37,139.33,1547,19.55,20.4,99.6,3704,NaN,1.5,14,10,89.62,0.04,47.9698448,-97.1962204,3.1,-0.25,14.8,-1.46,-3.75,92,39.95,0.9,28.1,28.1,12,-194.05,-523.6,-177.5,9.97,NaN,NaN
813,1102,1679.3,1564.9,1652.6,-37.3,1.6,0.1,29.98,118.4,124.575,356.7,37.09,283.15,309.27,310.38,320.24,41.28,1253.07,1269.61,1294.35,1275.78,3.19,60.06,139.28,1532.4,19.34,20.54,99.45,3704,NaN,1.3,14,10,87.76,0.03,47.9703026,-97.1961823,3.1,0.1,14.8,-0.02,-4.34,90,39.88,0.4,28,28,13,-360.8,-673.2,-178.6,9.96,NaN,NaN
803,1103,1664.3,1554.6,1642.2,-46.7,1.9,0.1,29.98,118.4,124.575,356.7,36.97,283.27,309.19,310.51,320.24,44.67,1243.11,1262.31,1287.78,1267.85,3.14,60.25,139.26,1536,19.37,20.57,99.25,3704,NaN,0.1,13.5,10,88.53,-0.01,47.9708176,-97.1961441,3.1,0.01,14.8,0.4,-5.2,91,39.94,359.6,28.1,28.1,12,-593.88,-551.2,-179.5,9.95,NaN,NaN
782,1104,1651.3,1533.8,1621.4,-67.1,2,0.1,29.98,118.4,124.575,356.7,36.66,283.39,308.92,310.43,320.05,44.31,1232.7,1252.1,1277.01,1255.39,3.13,60.02,139.25,1523.5,19.34,20.54,98.49,3704,NaN,358.2,13.5,10,87.5,0.02,47.9716873,-97.196106,3.1,0,14.8,-1.6,-3.7,90,39.88,358,28.1,28.1,12,-511.48,-673.2,178.9,9.89,NaN,NaN
772,1105,1635.3,1523.4,1611.1,-77.8,1.8,0.1,29.98,118.4,124.575,356.7,36.46,283.54,308.82,310.45,320,45.41,1227,1247.87,1272.41,1249.84,3.14,60.03,139.24,1516.6,19.34,20.54,98.2,3704,NaN,357.3,14,10,85.42,-0.01,47.9721146,-97.1960983,3.1,0.11,14.8,-0.59,-1.01,88,39.88,357.5,28,28,12,-643.66,-665.4,178.2,9.86,NaN,NaN
762,1106,1624.3,1514.1,1601.8,-87.6,1.7,0.1,29.98,118.4,124.575,356.7,36.19,283.72,308.8,310.52,319.91,47.09,1220.58,1241.55,1267.67,1245.09,3.14,60.01,139.23,1504.5,19.34,20.59,97.66,3704,NaN,356.7,14,10,84.21,0.01,47.9725952,-97.1960983,3.1,-0.03,14.8,-1.53,1.93,87,39.93,357.3,28.1,28.1,12,-700.81,-535.4,177.6,9.84,NaN,NaN
753,1107,1616.3,1504.7,1592.3,-98,2,0.1,29.98,118.4,124.575,356.7,35.95,283.81,308.62,310.53,319.76,47.3,1215.42,1237.06,1262.72,1240.03,3.09,60.06,139.21,1496.4,19.52,20.52,96.94,3704,NaN,356.6,14,10,83.34,-0.01,47.973053,-97.1960831,3.1,-0.19,14.8,-2.74,-0.68,86,40.04,357.5,28.2,28.1,12,-627.73,-539.4,177.2,9.83,NaN,NaN
741,1108,1610.3,1492.3,1580,-107.4,2,0.1,29.98,118.4,124.575,356.7,35.65,283.87,308.42,310.45,319.52,46.45,1211.7,1232.5,1258.15,1234.81,3.12,59.96,139.21,1490,19.85,20.49,96.41,3704,NaN,357.5,13.5,10,83.28,0.01,47.9734955,-97.1960754,3.1,-0.06,14.8,-4.88,-2.34,86,40.34,357.5,28.1,28.1,12,-534.83,-696.9,176.9,9.83,NaN,NaN
725,1109,1590.3,1476.6,1564.3,-117.6,1.8,0.1,29.98,118.4,124.575,356.7,35.43,283.85,308.12,310.33,319.28,45.88,1207.88,1227.49,1253.76,1230.16,3.08,60.12,139.22,1494.5,20.08,20.54,96.26,3704,NaN,357,13.5,10,83.63,0.02,47.9739532,-97.1960754,3.1,0.01,14.8,-3.6,1.94,86,40.62,357.4,28.1,28.1,12,-681.52,-905.5,176.7,9.84,NaN,NaN
710,1110,1574.3,1462.1,1549.8,-123.2,1.8,0.1,29.98,118.4,124.575,356.7,35.18,283.94,307.95,310.29,319.12,46.44,1203.28,1224.02,1249.72,1226.11,3.14,59.98,139.22,1489.2,20.08,20.54,96.34,3704,NaN,355.6,13.5,10,82.11,-0.03,47.9743919,-97.1960754,3.1,0.01,14.8,-3.01,-0.31,84,40.62,357.7,28.1,28.1,12,-842.74,-881.9,176.6,9.86,NaN,NaN
698,1111,1562.3,1449.9,1537.6,-126.6,1.9,0.1,29.98,118.4,124.575,356.7,34.92,283.95,307.69,310.18,318.87,45.66,1199.6,1221.29,1245.26,1221.88,3.08,59.81,139.24,1486.3,20.34,20.59,96.32,3704,NaN,357.1,13.5,10,83.09,0.01,47.974823,-97.1960602,3.1,0.13,14.8,-2.96,1.54,85,40.93,357.7,28.2,28.1,12,-835.54,-763.8,176.6,9.88,NaN,NaN
689,1112,1552.3,1440.3,1528,-124.6,2,0.1,29.98,118.4,124.575,356.7,34.61,283.96,307.39,310.03,318.57,46.37,1195.67,1218.05,1242.04,1217.32,3.08,59.95,139.28,1490.2,20.54,20.62,96.34,3704,NaN,356.9,14,10,83.37,-0.03,47.9752655,-97.1960449,3.1,0,14.8,-2.46,12.93,86,41.16,358.4,28.1,28.1,12,-797.02,-606.3,176.8,9.92,NaN,NaN
677,1113,1550.3,1428.4,1516.1,-126.1,2,0.1,29.98,118.4,124.575,356.7,34.31,283.96,307.08,309.89,318.27,47.1,1191.58,1214.35,1238.68,1213.2,3.01,59.93,139.32,1484.2,20.73,20.62,95.89,3704,NaN,359.9,14,10,83.72,-0.05,47.9757462,-97.1959991,3.1,0.02,14.8,-1.54,20.87,86,41.35,0.8,28.1,28.1,12,-530.57,-661.4,177.1,9.95,NaN,NaN
651,1114,1518.3,1402.8,1490.5,-130.9,1.8,0.1,29.98,118.4,124.575,356.7,33.78,283.84,306.44,309.49,317.62,46.13,1188.09,1207.42,1234.22,1207.24,3.08,59.88,139.41,1482,20.81,20.64,95.31,3704,NaN,13.3,13.5,10,82.03,0.03,47.9765816,-97.1957932,3.1,-0.01,14.8,-5.31,24.68,84,41.45,8.5,28.1,28.1,12,-731.22,-822.8,177.8,10.01,NaN,NaN
635,1115,1494.3,1386.7,1474.4,-136.7,2,0.1,29.98,118.4,124.575,356.7,33.49,283.79,306.09,309.3,317.28,43.06,1187.64,1204.24,1230.7,1203.85,3.08,59.95,139.48,1482.6,20.86,20.54,95.37,3704,NaN,21.5,13.5,10,81.35,0.06,47.9770012,-97.1956024,3.1,0.2,14.8,-4.23,26.09,83,41.4,13.8,28.1,28.1,12,-1014.72,-944.9,177.8,10.07,NaN,NaN
622,1116,1469.3,1373.9,1461.6,-140.2,1.9,0.2,29.98,118.4,124.575,356.7,33.24,283.7,305.74,309.01,316.94,39.55,1188.22,1202.1,1227.77,1200.78,3.11,60.22,139.54,1491.4,20.86,20.54,95.27,3704,NaN,27.6,13.5,10,81.78,0.03,47.9774094,-97.195343,3.1,0.12,15,-3.63,28.21,84,41.4,20.5,28.1,28.1,12,-1249.46,-795.3,177.7,10.15,NaN,NaN
611,1117,1469.3,1362.5,1450.2,-142.1,1.7,0.1,29.98,118.4,124.575,356.7,32.95,283.59,305.35,308.75,316.54,38.71,1186.9,1200.75,1225.61,1198.6,3.12,60.33,139.6,1494.2,20.88,20.44,94.88,3704,NaN,33.2,14,10,83.13,-0.01,47.9777908,-97.195015,3.1,0.07,15,-5.54,25.52,85,41.32,26.8,28.1,28.1,12,-951.18,-700.8,177.3,10.27,NaN,NaN
597,1118,1455.3,1348.9,1436.6,-143.4,1.7,0.1,29.98,118.4,124.575,356.7,32.68,283.47,304.96,308.5,316.15,38.27,1185.19,1199.31,1223.46,1196.86,3.1,60.16,139.66,1490.9,20.86,20.35,94.7,3704,NaN,42.6,13.5,10,81.96,0.07,47.9781494,-97.1946335,3.1,0.1,15,-6.44,19.8,84,41.21,32.1,28.1,28.1,12,-771.14,-787.4,176.8,10.41,NaN,NaN
584,1119,1430.3,1335.4,1423.2,-141.1,1.9,0.1,29.98,118.4,124.575,356.7,32.43,283.31,304.55,308.17,315.74,37.52,1183.8,1197.47,1221.32,1194.67,3.08,59.91,139.72,1482.2,20.83,20.25,94.74,3704,NaN,48.2,13.5,10,79.44,0.05,47.9784851,-97.1942062,3.1,0.17,15,-4.93,13.81,81,41.08,36.8,28.1,28.1,12,-989.16,-799.2,176.3,10.6,NaN,NaN
575,1120,1417.3,1323.7,1411.4,-138.4,1.9,0.1,29.98,118.4,124.575,356.7,32.18,283.16,304.11,307.91,315.34,37.18,1183.17,1194.96,1220.35,1192.78,3.1,60.32,139.79,1485.3,20.78,20.1,94.51,3704,NaN,51.9,13.5,10,80.75,0.02,47.9787979,-97.1937637,3.1,0.2,15,-3.2,11.78,83,40.88,40.6,28.1,28.1,12,-991.67,-755.9,175.7,10.86,NaN,NaN
566,1121,1407.3,1314.9,1402.6,-135,1.7,0.1,29.98,118.4,124.575,356.7,31.93,282.98,303.67,307.57,314.91,37.7,1181.38,1192.05,1219.08,1190.63,3.09,60.43,139.85,1489.3,20.59,20.1,93.87,3704,NaN,55.2,13.5,10,80.55,0.05,47.9790878,-97.193306,3.1,0.06,15,-1.86,9.84,83,40.69,43.6,28.1,28.1,12,-857.83,-582.7,175.2,11.17,NaN,NaN
559,1122,1400.3,1307.8,1395.4,-132.6,1.7,0.1,29.98,118.4,124.575,356.7,31.69,282.79,303.22,307.22,314.48,38.74,1179.58,1188.92,1218.32,1188.55,3.1,60.4,139.91,1483.9,20.59,20.1,92.76,3704,NaN,57.6,13.5,10,80.54,0.03,47.9793701,-97.1928101,3.1,0.03,15,-1.23,14.72,83,40.69,46.6,28.1,28.1,12,-700.98,-433.1,174.7,11.53,NaN,NaN
553,1123,1401.3,1301.6,1389.2,-126.9,1.9,0.1,29.98,118.4,124.575,356.7,31.45,282.57,302.77,306.9,314.02,38.01,1178.96,1187.04,1216.97,1186.58,3.06,60.31,139.98,1478.5,20.37,20.2,91.22,3704,NaN,61.5,14,10,80.37,0.01,47.9796104,-97.1923294,3.1,0.09,15,-1.27,20.2,82,40.57,49.8,28.1,28.1,12,-417.07,-397.6,174.4,11.91,NaN,NaN
545,1124,1394.3,1293.7,1381.4,-109.1,1.9,0.1,29.98,118.4,124.575,356.7,31.28,282.29,302.34,306.49,313.57,38.71,1176.84,1185.75,1215.55,1184.54,3.06,60.27,140.06,1474.3,20.12,20.37,89.44,3704,NaN,67.3,14,10,79.98,0.02,47.979847,-97.1917877,3.1,-0.02,15,-2.41,24.15,82,40.49,54.4,28.1,28.1,12,-343.82,-444.9,174.4,11.91,NaN,NaN
535,1125,1381.3,1283.7,1371.3,-103.1,1.7,0.1,29.98,118.4,124.575,356.7,31.06,282.07,301.85,306.15,313.13,38.44,1175.43,1183.34,1213.87,1182.21,3.02,60.2,140.14,1467.7,20,20.59,87.69,3704,NaN,74.4,13.5,10,77.74,0.07,47.9800262,-97.1912613,3.1,0.04,15,-4.37,23.07,80,40.59,59.7,28.1,28.1,12,-445.97,-582.7,174.1,12.31,NaN,NaN
524,1126,1364.3,1270.2,1357.9,-103.7,1.7,0.1,29.98,118.4,124.575,356.7,30.84,281.76,301.34,305.73,312.6,37.06,1174.05,1179.73,1211.11,1179.7,3.08,60.4,140.2,1474.6,19.82,20.92,86.37,3704,NaN,81.3,13.5,10,77.65,0.07,47.9801865,-97.1906662,3.1,0.04,15,-5.02,18.11,80,40.74,65.6,28.1,28.1,12,-654.88,-689,173.9,12.74,NaN,NaN
500,1127,1335.3,1245.7,1333.4,-116.8,1.9,0.1,29.98,118.4,124.575,356.7,30.47,281.23,300.35,304.94,311.7,33.19,1176.17,1177.07,1209.02,1175.83,3.33,61.37,140.35,1541.1,19.7,21.27,84.6,3704,NaN,88.2,13.5,10,77.23,0.04,47.9803772,-97.1895676,3.1,0.09,15,-3.53,11.01,79,40.97,74.3,28.1,28.1,12,-848.38,-716.5,173.9,13.67,NaN,NaN
490,1128,1330.3,1236.1,1323.8,-112.8,1.9,0.2,29.98,118.4,124.575,356.7,30.3,280.92,299.85,304.5,311.22,34.57,1179.58,1176.98,1209.87,1175.3,3.77,62.17,140.4,1594.2,19.6,21.59,84.05,3704,NaN,90.1,13.5,10,78.32,0.03,47.9804382,-97.1889954,3.1,0.07,15,-2.94,10.26,80,41.19,77.6,28.1,28.1,12,-696.52,-602.4,174.1,14.15,NaN,NaN
481,1129,1325.3,1227.2,1314.8,-108.4,1.7,0.1,29.98,118.4,124.575,356.7,30.14,280.57,299.38,304.11,310.71,36.2,1186.05,1179.07,1213.14,1176.94,4.28,63.88,140.43,1686.9,19.42,21.91,83.57,3704,NaN,92.7,13.5,10,78.91,0.02,47.9804802,-97.1884308,3.1,0.07,15,-1.8,8.5,81,41.33,80.4,28.1,28.1,12,-522.17,-543.3,174.4,14.63,NaN,NaN
474,1130,1316.3,1219.7,1307.4,-104,1.8,0.1,29.98,118.4,124.575,356.7,30.03,280.19,298.82,303.62,310.22,37.1,1197.15,1184.63,1219.26,1182.16,4.35,64.05,140.45,1724,19.22,22.07,83.02,3704,NaN,96.3,13,10,78.15,0.05,47.9805069,-97.1878662,3.1,0.04,15,-1.35,11.17,80,41.29,83,28.1,28.1,12,-477,-433.1,174.8,15.07,NaN,NaN
468,1131,1311.3,1213.6,1301.3,-101.3,1.9,0.1,29.98,118.4,124.575,356.7,29.84,279.86,298.33,303.17,309.7,37.18,1208.48,1191.72,1226.77,1189.59,4.43,64.1,140.47,1734.4,18.89,22.07,82.13,3704,NaN,97.6,13,10,79.56,0,47.9805069,-97.187294,3.1,-0.03,15.2,-1.87,19.22,81,40.96,86.4,28.1,28.1,12,-423.76,-389.8,175.3,15.49,NaN,NaN
460,1132,1315.3,1205.7,1293.4,-102,2,-0.1,29.98,118.4,124.575,356.7,29.74,279.49,297.8,302.7,309.23,36.6,1218.22,1197.57,1233.79,1197.19,4.4,64.16,140.49,1744.7,18.56,22.12,81.12,3704,NaN,101.6,13.5,10,81.67,0,47.980484,-97.1867142,3.1,0.01,15.2,-3.05,23.5,84,40.68,90.9,28.1,28.1,12,-203,-444.9,175.8,15.86,NaN,NaN
451,1133,1304.3,1196.5,1284.2,-105,1.6,0.1,29.98,118.4,124.575,356.7,29.55,279.16,297.31,302.27,308.71,34.64,1226.23,1204.38,1239.02,1204.7,4.41,64.29,140.54,1755,18.23,22.12,80.24,3704,NaN,108.2,14.5,10,82.68,0.04,47.980423,-97.1861801,3.1,-0.08,15.2,-5.45,27.1,85,40.35,96.7,28.1,28,13,-263.25,-511.8,176.3,16.19,NaN,NaN
442,1134,1293.3,1187.6,1275.3,-106.1,1.6,0.1,29.98,118.4,124.575,356.7,29.46,278.79,296.85,301.74,308.25,34.48,1234.29,1209.35,1243.83,1211.89,4.39,64.48,140.58,1762.4,18.23,22.01,79.48,3704,NaN,115.4,15.5,10,82.72,0.03,47.9803314,-97.1856995,3.1,0.18,15.2,-4.99,21.37,85,40.24,102.8,28.1,28.1,14,-417.15,-503.9,176.8,16.49,NaN,NaN
434,1135,1281.3,1179.6,1267.3,-104,1.9,0.1,29.98,118.4,124.575,356.7,29.45,278.39,296.36,301.32,307.84,36.02,1239.65,1212.64,1248.66,1218.37,4.51,64.4,140.62,1760.4,18.05,21.76,78.55,3704,NaN,121.5,15,10,82.35,0.05,47.980175,-97.1851273,3.1,0.16,15.2,-5.39,25.26,84,39.81,109.8,28.1,28.1,13,-543.53,-444.9,177.3,16.75,NaN,NaN
429,1136,1275.3,1174.8,1262.5,-95.4,1.8,0.1,29.98,118.4,124.575,356.7,29.41,278.01,295.96,300.9,307.42,37.36,1243.99,1215.26,1252.62,1223.59,4.49,64.25,140.63,1759.4,18.1,21.41,77.21,3704,NaN,126.8,14.5,10,81.78,0.01,47.980011,-97.1847153,3.1,0.19,15.2,-3.82,25.04,84,39.51,116.2,28.1,28.1,13,-545.34,-413.4,177.8,16.98,NaN,NaN
424,1137,1268.3,1169.9,1257.6,-75.8,1.7,0.1,29.98,118.4,124.575,356.7,29.36,277.69,295.54,300.49,307.05,38.56,1247.5,1217.46,1256.02,1227.79,4.42,64.43,140.64,1765.4,18.2,21.41,75.67,3704,NaN,134.5,14.5,10,83.13,0.09,47.9797897,-97.1842804,3.1,0.16,15.2,-4.32,25.07,85,39.61,123.9,28.1,28.1,13,-485.55,-287.4,178.3,17.19,NaN,NaN
421,1138,1261.3,1166.3,1254,-69.8,1.7,0.1,29.98,118.4,124.575,356.7,29.36,277.18,295,300,306.54,38.13,1249.85,1220.61,1258.74,1231.15,4.41,64.7,140.65,1770.3,18.4,21.22,74.1,3704,NaN,139,14.5,10,83.38,0.04,47.9795609,-97.1839294,3.1,0.15,15.2,-4.06,22.06,85,39.62,131.1,28.1,28.1,13,-460.79,-236.2,178.8,17.36,NaN,NaN
417,1139,1265.3,1163.2,1250.8,-64,1.9,0.1,29.98,118.4,124.575,356.7,29.35,276.77,294.54,299.54,306.12,37.89,1252.03,1224.12,1262.01,1234.1,4.44,64.46,140.68,1766.4,18.61,21.12,72.86,3704,NaN,143.5,15,10,82.15,-0.09,47.9792938,-97.183609,3.1,-0.19,15.2,-4.84,22.23,84,39.73,137.9,28.1,28.1,13,-264.95,-200.8,179.4,17.5,NaN,NaN
409,1140,1277.3,1155.3,1242.9,-64.5,1.9,0.1,29.98,118.4,124.575,356.7,29.31,276.36,294.09,299.1,305.67,37.79,1253.76,1226.94,1264.73,1237.05,4.39,64.36,140.72,1762.3,18.61,21.04,71.67,3704,NaN,155.2,15,10,84.26,0.09,47.9790344,-97.1833496,3.1,-0.26,15.2,-6.78,18.25,86,39.65,142.3,28.1,28.1,13,171.23,-456.7,179.9,17.62,NaN,NaN
393,1141,1243.3,1139.1,1226.8,-74.5,1.8,0.1,29.98,118.4,124.575,356.7,29.37,275.93,293.67,298.66,305.3,38.46,1255.33,1229.02,1267.48,1239.79,4.49,64.81,140.76,1763,18.81,21.17,70.6,3704,NaN,162.6,15,10,81.75,0.18,47.9787216,-97.183075,3.1,0.1,15.2,-8.94,13.77,84,39.98,147.7,28.1,28.1,13,-355.02,-803.1,-179.6,17.72,NaN,NaN
383,1142,1221.3,1128.4,1216,-77.4,1.7,0.1,29.98,118.4,124.575,356.7,29.37,275.53,293.24,298.14,304.9,38.63,1256.03,1229.65,1268.28,1241.48,4.47,64.67,140.79,1767.9,19.06,21.32,70.52,3704,NaN,161.7,14.5,10,82.08,0.02,47.9784431,-97.1828995,3.1,0.05,15.2,-8,8.69,84,40.38,152.8,28.1,28.1,13,-941.37,-712.6,-179,17.81,NaN,NaN
